0.023632,-2.7895,-0.002663,-0.072429,1.012e+05,-0.14435,0,-0.98953,-127.37,0.000131,18.386,126.03
0.014231,-2.7895,-0.000741,-0.071665,1.0103e+05,-0.25517,0,-0.9669,-294.92,0.000132,75.255,285.15
0.005503,-2.7895,0.006295,-0.069288,1.0216e+05,-0.81924,0,-0.57345,831.07,0.000193,-680.85,-476.58
0.007223,-2.7895,0.019357,-0.047544,1.0134e+05,-0.7821,-0,0.62315,18.037,0.000253,-14.107,11.24
0.018211,-2.7895,0.029487,-0.039343,1.0035e+05,-0.48312,0,0.87555,-973.9,0.000162,470.51,-852.7
0.028496,-2.7895,0.03428,-0.03353,1.0023e+05,-0.35369,-0,0.93536,-1099.1,0.000148,388.75,-1028.1
0.038589,-2.7895,0.037616,-0.029759,1.0016e+05,-0.27162,-0,0.9624,-1166.9,0.000142,316.97,-1123.1
0.048553,-2.7895,0.03997,-0.026699,1.001e+05,-0.18635,-0,0.98248,-1222.6,0.000137,227.83,-1201.2
0.058397,-2.7895,0.04141,-0.024766,1.0016e+05,-0.10196,-0,0.99479,-1164.1,0.000134,118.69,-1158
0.06815,-2.7895,0.042156,-0.023411,1.003e+05,-0.050281,-0,0.99874,-1029.7,0.000133,51.773,-1028.4
0.07785,-2.7895,0.042509,-0.022277,1.004e+05,-0.022267,0,0.99975,-930.51,0.000132,20.72,-930.28
0.087517,-2.7895,0.042603,-0.021304,1.0045e+05,0.00276,0,1,-878.29,0.000132,-2.4241,-878.29
0.097152,-2.7895,0.042459,-0.02058,1.0048e+05,0.027255,0,0.99963,-843.37,0.000131,-22.986,-843.06
0.10676,-2.7895,0.042085,-0.020141,1.0051e+05,0.050543,-0,0.99872,-813.19,0.000131,-41.101,-812.15
0.11633,-2.7895,0.041497,-0.019966,1.0054e+05,0.072099,-0,0.9974,-785.3,0.000131,-56.619,-783.26
0.12588,-2.7895,0.040711,-0.020003,1.0057e+05,0.091933,-0,0.99577,-761.66,0.000131,-70.022,-758.44
0.13541,-2.7895,0.039735,-0.02021,1.0059e+05,0.11177,-0,0.99374,-740.79,0.000131,-82.795,-736.15
0.14491,-2.7895,0.038567,-0.020563,1.0061e+05,0.13224,0,0.99122,-714.22,0.000131,-94.448,-707.95
0.15439,-2.7895,0.037225,-0.021055,1.0064e+05,0.14821,0,0.98896,-687.19,0.000131,-101.85,-679.6
0.16385,-2.7895,0.035734,-0.021687,1.0066e+05,0.16329,0,0.98658,-665.6,0.000131,-108.69,-656.67
0.17329,-2.7895,0.034101,-0.022459,1.0068e+05,0.17752,-0,0.98412,-648.3,0.000131,-115.09,-638
0.18271,-2.7895,0.03233,-0.023372,1.0069e+05,0.19204,-0,0.98139,-633.43,0.000131,-121.65,-621.64
0.19211,-2.7895,0.030413,-0.024425,1.0071e+05,0.2075,-0,0.97824,-613.47,0.000131,-127.29,-600.12
0.20149,-2.7895,0.028367,-0.0256,1.0073e+05,0.21849,0,0.97584,-594.93,0.000131,-129.99,-580.56
0.21086,-2.7895,0.026217,-0.026878,1.0074e+05,0.22873,0,0.97349,-583.84,0.000131,-133.54,-568.36
0.22022,-2.7895,0.023968,-0.028256,1.0074e+05,0.2386,0,0.97112,-582.21,0.000131,-138.91,-565.4
0.22956,-2.7895,0.021603,-0.029747,1.0075e+05,0.25226,0,0.96766,-581.24,0.000132,-146.62,-562.44
0.23889,-2.7895,0.0191,-0.031354,1.0075e+05,0.26604,0,0.96396,-577.51,0.000132,-153.64,-556.7
0.2482,-2.7895,0.016459,-0.033093,1.0075e+05,0.28011,-0,0.95997,-574.11,0.000132,-160.81,-551.13
0.25748,-2.7895,0.013668,-0.03499,1.0076e+05,0.29544,0,0.95536,-570.74,0.000132,-168.62,-545.26
0.26675,-2.7895,0.010716,-0.037044,1.0076e+05,0.31163,-0,0.9502,-566.17,0.000133,-176.44,-537.97
0.27599,-2.7895,0.007588,-0.039268,1.0077e+05,0.32939,-0,0.9442,-557.81,0.000133,-183.73,-526.68
0.28521,-2.7895,0.004272,-0.041676,1.0078e+05,0.34766,0,0.93762,-543.15,0.000134,-188.83,-509.27
0.2944,-2.7895,0.000775,-0.044237,1.008e+05,0.36331,-0,0.93167,-527.17,0.000134,-191.53,-491.15
0.30358,-2.7895,-0.002883,-0.046951,1.0081e+05,0.37744,-0,0.92604,-513.05,0.000135,-193.64,-475.1
0.31273,-2.7895,-0.006682,-0.04979,1.0082e+05,0.38921,-0,0.92115,-502.56,0.000135,-195.6,-462.93
0.32187,-2.7895,-0.010598,-0.052723,1.0083e+05,0.39844,0,0.91719,-498.01,0.000136,-198.43,-456.77
0.33099,-2.7895,-0.014608,-0.055737,1.0083e+05,0.40616,0,0.9138,-497.52,0.000136,-202.08,-454.63
0.34011,-2.7895,-0.018677,-0.058822,1.0082e+05,0.40882,-0,0.91261,-508.17,0.000136,-207.75,-463.76
0.34923,-2.7895,-0.022775,-0.061934,1.008e+05,0.41129,0,0.9115,-528.5,0.000136,-217.37,-481.73
0.35834,-2.7895,-0.026901,-0.065041,1.0077e+05,0.4137,0,0.91041,-557.29,0.000136,-230.55,-507.36
0.36745,-2.7895,-0.031063,-0.068167,1.0074e+05,0.41765,0,0.90861,-590.84,0.000137,-246.76,-536.84
0.37655,-2.7895,-0.035266,-0.07134,1.0069e+05,0.42093,0,0.90709,-632.04,0.000137,-266.05,-573.32
0.38564,-2.7895,-0.039513,-0.074561,1.0064e+05,0.42527,0,0.90507,-682.34,0.000137,-290.18,-617.57
0.39473,-2.7895,-0.04382,-0.077829,1.0059e+05,0.43129,0,0.90221,-741.18,0.000137,-319.66,-668.7
0.40381,-2.7895,-0.048208,-0.081162,1.0053e+05,0.43925,0,0.89836,-796.15,0.000138,-349.71,-715.23
0.41287,-2.7895,-0.052689,-0.084587,1.005e+05,0.44694,0,0.89457,-825.73,0.000138,-369.05,-738.67
0.41269,-2.7759,-0.054011,-0.085861,1.0125e+05,-0.19599,0,-0.9806,-77.067,0.000131,15.105,75.573
0.40328,-2.7759,-0.052188,-0.084994,1.0118e+05,-0.18423,0,-0.98288,-142.77,0.000131,26.303,140.33
0.39385,-2.7759,-0.050473,-0.084236,1.0113e+05,-0.17377,0,-0.98479,-197.1,0.000131,34.249,194.1
0.38442,-2.7759,-0.048825,-0.083537,1.011e+05,-0.17022,0,-0.98541,-230.84,0.000131,39.293,227.47
0.37498,-2.7759,-0.047184,-0.082831,1.0108e+05,-0.17245,-0,-0.98502,-246.28,0.000131,42.471,242.59
0.36555,-2.7759,-0.045497,-0.082071,1.0109e+05,-0.17963,-0,-0.98373,-238.89,0.000131,42.913,235.01
0.35612,-2.7759,-0.043763,-0.081251,1.0111e+05,-0.1823,0,-0.98324,-215.89,0.000131,39.357,212.27
0.34669,-2.7759,-0.042022,-0.080408,1.0114e+05,-0.18087,0,-0.98351,-189.26,0.000131,34.232,186.14
0.33727,-2.7759,-0.040306,-0.079594,1.0116e+05,-0.17734,0,-0.98415,-163.09,0.000131,28.923,160.51
0.32783,-2.7759,-0.038641,-0.078838,1.0119e+05,-0.17023,0,-0.9854,-140.81,0.000131,23.97,138.76
0.31839,-2.7759,-0.037049,-0.078161,1.012e+05,-0.16212,0,-0.98677,-125.82,0.000131,20.398,124.16
0.30893,-2.7759,-0.035523,-0.077569,1.0121e+05,-0.15667,0,-0.98765,-114.07,0.000131,17.871,112.66
0.29947,-2.7759,-0.034047,-0.077041,1.0122e+05,-0.15167,0,-0.98843,-101.93,0.000131,15.46,100.75
0.29001,-2.7759,-0.032622,-0.076561,1.0123e+05,-0.146,0,-0.98928,-92.385,0.000131,13.488,91.395
0.28053,-2.7759,-0.031244,-0.076114,1.0124e+05,-0.14191,0,-0.98988,-85.236,0.000131,12.096,84.373
0.27106,-2.7759,-0.029896,-0.075689,1.0125e+05,-0.13971,0,-0.99019,-77.149,0.000131,10.779,76.392
0.26158,-2.7759,-0.028567,-0.075276,1.0126e+05,-0.13797,0,-0.99044,-68.494,0.000131,9.4504,67.839
0.2521,-2.7759,-0.02725,-0.074875,1.0127e+05,-0.13719,0,-0.99055,-59.202,0.000131,8.1219,58.643
0.24261,-2.7759,-0.025939,-0.074482,1.0128e+05,-0.13687,0,-0.99059,-48.087,0.000131,6.5819,47.635
0.23313,-2.7759,-0.024631,-0.074097,1.0129e+05,-0.13636,0,-0.99066,-34.675,0.000131,4.7282,34.351
0.22365,-2.7759,-0.023333,-0.07372,1.0131e+05,-0.13483,0,-0.99087,-20.411,0.000131,2.7519,20.225
